ticker,pred,pred_%
LTC-USD,0.15397189803486827,15.397189803486826
XRP-USD,0.01670643204032044,1.6706432040320442
DOT-USD,0.014163103866003628,1.4163103866003628
ADA-USD,0.006041322564591493,0.6041322564591494
SHIB-USD,-0.009681062968065531,-0.9681062968065531
