ticker,pred,pred_%
LTC-USD,0.10875594447495597,10.875594447495597
XRP-USD,0.08501468249065613,8.501468249065613
BNB-USD,0.03604172459729574,3.6041724597295737
DOT-USD,0.0069929730104250805,0.6992973010425081
ETH-USD,0.0005107067464758214,0.05107067464758214
